I0,I1,I2,I3,I4,I5,I6,I7,I8,I9
-0.433960,-0.076904,-31.703920,-31.703697,1.109619,0.000000,0.000000,0.000000,0.000000,0.000000
-1.735840,-1.428223,-35.535751,-35.535332,2.312622,0.000000,0.000000,0.000000,0.000000,0.000000
-2.823486,-2.576294,-39.269886,-39.269844,3.295898,0.000000,0.000000,0.000000,0.000000,0.000000
-3.740845,-3.521118,-42.896824,-42.896568,4.169312,0.000000,0.000000,0.000000,0.000000,0.000000
-4.548340,-4.356079,-46.405968,-46.405327,4.905396,0.000000,0.000000,0.000000,0.000000,0.000000
-5.223999,-5.064697,-49.786816,-49.787071,5.509644,0.000000,0.000000,0.000000,0.000000,0.000000
-5.745850,-5.635986,-53.030190,-53.029335,5.954590,0.000000,0.000000,0.000000,0.000000,0.000000
-6.097412,-6.031494,-56.126320,-56.126137,6.201782,0.000000,0.000000,0.000000,0.000000,0.000000
-6.267700,-6.240234,-59.066734,-59.066483,6.289673,0.000000,0.000000,0.000000,0.000000,0.000000
-6.289673,-6.289673,-61.842712,-61.842300,6.262207,0.000000,0.000000,0.000000,0.000000,0.000000
-6.179810,-6.223755,-64.446381,-64.446716,6.069946,0.000000,0.000000,0.000000,0.000000,0.000000
-5.921631,-5.998535,-66.869926,-66.869156,5.740356,0.000000,0.000000,0.000000,0.000000,0.000000
-5.531616,-5.641479,-69.106117,-69.106026,5.284424,0.000000,0.000000,0.000000,0.000000,0.000000
-5.009766,-5.147095,-71.148804,-71.148888,4.691162,0.000000,0.000000,0.000000,0.000000,0.000000
-4.350586,-4.526367,-72.991592,-72.991371,3.977051,0.000000,0.000000,0.000000,0.000000,0.000000
-3.570557,-3.779297,-74.628975,-74.629784,3.147583,0.000000,0.000000,0.000000,0.000000,0.000000
-2.686157,-2.922363,-76.055916,-76.055122,2.175293,0.000000,0.000000,0.000000,0.000000,0.000000
-1.604004,-1.895142,-77.268250,-77.268745,0.994263,0.000000,0.000000,0.000000,0.000000,0.000000
-0.346069,-0.675659,-78.262108,-78.262894,-0.340576,0.000000,0.000000,0.000000,0.000000,0.000000
1.054688,0.697632,-79.034393,-79.034180,-1.796265,0.000000,0.000000,0.000000,0.000000,0.000000
2.609253,2.191772,-79.582520,-79.583809,-3.477173,0.000000,0.000000,0.000000,0.000000,0.000000
4.383545,3.922119,-79.904526,-79.905838,-5.317383,0.000000,0.000000,0.000000,0.000000,0.000000
6.273193,5.789795,-79.999184,-79.998833,-7.272949,0.000000,0.000000,0.000000,0.000000,0.000000
8.294678,7.789307,-79.865891,-79.865898,-9.343872,0.000000,0.000000,0.000000,0.000000,0.000000
10.426025,9.882202,-79.504646,-79.504997,-11.541138,0.000000,0.000000,0.000000,0.000000,0.000000
12.716675,12.123413,-78.916153,-78.916557,-13.919678,0.000000,0.000000,0.000000,0.000000,0.000000
15.150146,14.529419,-78.101685,-78.101784,-16.408081,0.000000,0.000000,0.000000,0.000000,0.000000
17.715454,17.056274,-77.063354,-77.062508,-19.011841,0.000000,0.000000,0.000000,0.000000,0.000000
20.363159,19.682007,-75.803635,-75.803169,-21.741943,0.000000,0.000000,0.000000,0.000000,0.000000
23.120728,22.428589,-74.325783,-74.324928,-24.554443,0.000000,0.000000,0.000000,0.000000,0.000000
26.032104,25.290527,-72.633797,-72.633377,-27.526245,0.000000,0.000000,0.000000,0.000000,0.000000
29.042358,28.278809,-70.732353,-70.731049,-30.574951,0.000000,0.000000,0.000000,0.000000,0.000000
32.102051,31.382446,-68.626503,-68.626839,-33.645630,0.000000,0.000000,0.000000,0.000000,0.000000
35.255127,34.464111,-66.321838,-66.320351,-36.864624,0.000000,0.000000,0.000000,0.000000,0.000000
38.507080,37.677612,-63.824661,-63.825161,-40.166016,0.000000,0.000000,0.000000,0.000000,0.000000
41.841431,40.989990,-61.142052,-61.142353,-43.511353,0.000000,0.000000,0.000000,0.000000,0.000000
45.192261,44.346313,-58.281487,-58.281460,-46.862183,0.000000,0.000000,0.000000,0.000000,0.000000
48.559570,47.708130,-55.250969,-55.250713,-50.273438,0.000000,0.000000,0.000000,0.000000,0.000000
52.036743,51.157837,-52.059025,-52.059299,-53.805542,0.000000,0.000000,0.000000,0.000000,0.000000
55.590820,54.695435,-48.714424,-48.714645,-57.343140,0.000000,0.000000,0.000000,0.000000,0.000000
59.089966,58.216553,-45.226856,-45.226807,-60.814819,0.000000,0.000000,0.000000,0.000000,0.000000
62.556152,61.682739,-41.606239,-41.606083,-64.319458,0.000000,0.000000,0.000000,0.000000,0.000000
66.121216,65.220337,-37.862907,-37.863205,-67.890015,0.000000,0.000000,0.000000,0.000000,0.000000
69.669800,68.785400,-34.007294,-34.007290,-71.389160,0.000000,0.000000,0.000000,0.000000,0.000000
73.108521,72.251587,-30.050726,-30.050346,-74.794922,0.000000,0.000000,0.000000,0.000000,0.000000
76.508789,75.646362,-26.004585,-26.004797,-78.228149,0.000000,0.000000,0.000000,0.000000,0.000000
79.947510,79.090576,-21.880266,-21.880358,-81.661377,0.000000,0.000000,0.000000,0.000000,0.000000
83.336792,82.507324,-17.689983,-17.690178,-84.968262,0.000000,0.000000,0.000000,0.000000,0.000000
86.577759,85.775757,-13.446198,-13.446262,-88.154297,0.000000,0.000000,0.000000,0.000000,0.000000
89.741821,88.945313,-9.160658,-9.160662,-91.307373,0.000000,0.000000,0.000000,0.000000,0.000000
92.850952,92.076416,-4.845858,-4.845833,-94.394531,0.000000,0.000000,0.000000,0.000000,0.000000
95.866699,95.136108,-0.515021,-0.515028,-97.300415,0.000000,0.000000,0.000000,0.000000,0.000000
98.684692,98.003540,3.820070,3.820074,-100.036011,0.000000,0.000000,0.000000,0.000000,0.000000
101.348877,100.695190,8.145761,8.145970,-102.661743,0.000000,0.000000,0.000000,0.000000,0.000000
103.947144,103.309937,12.449310,12.449455,-105.194092,0.000000,0.000000,0.000000,0.000000,0.000000
106.413574,105.814819,16.719210,16.719223,-107.600098,0.000000,0.000000,0.000000,0.000000,0.000000
108.715210,108.171387,20.941317,20.941359,-109.802856,0.000000,0.000000,0.000000,0.000000,0.000000
110.846558,110.335693,25.104277,25.104240,-111.846313,0.000000,0.000000,0.000000,0.000000,0.000000
112.785645,112.324219,29.194820,29.194370,-113.730469,0.000000,0.000000,0.000000,0.000000,0.000000
114.636841,114.191895,33.201035,33.200348,-115.504761,0.000000,0.000000,0.000000,0.000000,0.000000
116.312256,115.922241,37.110935,37.110954,-117.053833,0.000000,0.000000,0.000000,0.000000,0.000000
117.762451,117.410889,40.913578,40.913757,-118.416138,0.000000,0.000000,0.000000,0.000000,0.000000
119.042358,118.734741,44.596176,44.596241,-119.624634,0.000000,0.000000,0.000000,0.000000,0.000000
120.130005,119.866333,48.148163,48.147919,-120.580444,0.000000,0.000000,0.000000,0.000000,0.000000
120.953979,120.778198,51.558781,51.558914,-121.272583,0.000000,0.000000,0.000000,0.000000,0.000000
121.508789,121.398926,54.817902,54.817795,-121.712036,0.000000,0.000000,0.000000,0.000000,0.000000
121.854858,121.788940,57.915344,57.915703,-121.964722,0.000000,0.000000,0.000000,0.000000,0.000000
122.008667,121.992188,60.842228,60.842613,-122.014160,0.000000,0.000000,0.000000,0.000000,0.000000
121.959229,121.992188,63.587971,63.588058,-121.843872,0.000000,0.000000,0.000000,0.000000,0.000000
121.690063,121.766968,66.146019,66.145584,-121.492310,0.000000,0.000000,0.000000,0.000000,0.000000
121.256104,121.382446,68.507141,68.505913,-120.942993,0.000000,0.000000,0.000000,0.000000,0.000000
120.569458,120.767212,70.664337,70.664085,-120.130005,0.000000,0.000000,0.000000,0.000000,0.000000
119.652100,119.899292,72.610977,72.611237,-119.157715,0.000000,0.000000,0.000000,0.000000,0.000000
118.597412,118.883057,74.340759,74.341057,-118.004150,0.000000,0.000000,0.000000,0.000000,0.000000
117.394409,117.707520,75.848167,75.847878,-116.740723,0.000000,0.000000,0.000000,0.000000,0.000000
116.037598,116.394653,77.128433,77.128799,-115.296021,0.000000,0.000000,0.000000,0.000000,0.000000
114.515991,114.911499,78.177177,78.177132,-113.713989,0.000000,0.000000,0.000000,0.000000,0.000000
112.868042,113.296509,78.991104,78.991478,-112.011108,0.000000,0.000000,0.000000,0.000000,0.000000
111.093750,111.560669,79.567230,79.566704,-110.121460,0.000000,0.000000,0.000000,0.000000,0.000000
109.116211,109.627075,79.903526,79.902557,-108.088989,0.000000,0.000000,0.000000,0.000000,0.000000
107.028809,107.572632,79.998627,79.999466,-105.913696,0.000000,0.000000,0.000000,0.000000,0.000000
104.787598,105.358887,79.851845,79.852646,-103.634033,0.000000,0.000000,0.000000,0.000000,0.000000
102.447510,103.051758,79.463287,79.463943,-101.239014,0.000000,0.000000,0.000000,0.000000,0.000000
100.008545,100.629272,78.833786,78.833946,-98.723145,0.000000,0.000000,0.000000,0.000000,0.000000
97.410278,98.069458,77.964752,77.964172,-96.047974,0.000000,0.000000,0.000000,0.000000,0.000000
94.663696,95.355835,76.858643,76.858612,-93.257446,0.000000,0.000000,0.000000,0.000000,0.000000
91.829224,92.543335,75.518524,75.517868,-90.401001,0.000000,0.000000,0.000000,0.000000,0.000000
88.923340,89.670410,73.947815,73.947754,-87.407227,0.000000,0.000000,0.000000,0.000000,0.000000
85.863647,86.643677,72.151421,72.150635,-84.259644,0.000000,0.000000,0.000000,0.000000,0.000000
82.644653,83.457642,70.133827,70.133347,-81.013184,0.000000,0.000000,0.000000,0.000000,0.000000
79.370728,80.194702,67.901398,67.901245,-77.739258,0.000000,0.000000,0.000000,0.000000,0.000000
76.096802,76.915283,65.460159,65.460747,-74.415894,0.000000,0.000000,0.000000,0.000000,0.000000
72.702026,73.564453,62.817940,62.818214,-70.933228,0.000000,0.000000,0.000000,0.000000,0.000000
69.147949,70.043335,59.982220,59.982300,-67.329712,0.000000,0.000000,0.000000,0.000000,0.000000
65.549927,66.434326,56.960964,56.961845,-63.770142,0.000000,0.000000,0.000000,0.000000,0.000000
62.012329,62.891235,53.763790,53.763729,-60.232544,0.000000,0.000000,0.000000,0.000000,0.000000
58.425293,59.298706,50.400051,50.399513,-56.530151,0.000000,0.000000,0.000000,0.000000,0.000000
54.662476,55.590820,46.879349,46.879177,-52.783813,0.000000,0.000000,0.000000,0.000000,0.000000
50.943604,51.860962,43.212746,43.211964,-49.108887,0.000000,0.000000,0.000000,0.000000,0.000000
47.290649,48.202515,39.411854,39.412003,-45.472412,0.000000,0.000000,0.000000,0.000000,0.000000
43.670654,44.560547,35.487148,35.487076,-41.797485,0.000000,0.000000,0.000000,0.000000,0.000000
39.962769,40.880127,31.451359,31.451290,-38.139038,0.000000,0.000000,0.000000,0.000000,0.000000
36.331787,37.238159,27.315945,27.316019,-34.524536,0.000000,0.000000,0.000000,0.000000,0.000000
32.728271,33.623657,23.094105,23.094151,-30.959473,0.000000,0.000000,0.000000,0.000000,0.000000
29.190674,30.069580,18.798775,18.798758,-27.443848,0.000000,0.000000,0.000000,0.000000,0.000000
25.708008,26.570435,14.443160,14.443130,-23.983154,0.000000,0.000000,0.000000,0.000000,0.000000
22.269287,23.126221,10.040983,10.040867,-20.566406,0.000000,0.000000,0.000000,0.000000,0.000000
18.841553,19.703979,5.604932,5.604969,-17.155151,0.000000,0.000000,0.000000,0.000000,0.000000
15.490723,16.314697,1.149343,1.149339,-13.881226,0.000000,0.000000,0.000000,0.000000,0.000000
12.321167,13.095703,-3.311646,-3.311706,-10.783081,0.000000,0.000000,0.000000,0.000000,0.000000
9.266968,10.025024,-7.765069,-7.765103,-7.761841,0.000000,0.000000,0.000000,0.000000,0.000000
6.278687,7.020264,-12.196425,-12.196493,-4.812012,0.000000,0.000000,0.000000,0.000000,0.000000
3.389282,4.092407,-16.591557,-16.591583,-2.010498,0.000000,0.000000,0.000000,0.000000,0.000000
0.714111,1.356812,-20.936701,-20.936953,0.543823,0.000000,0.000000,0.000000,0.000000,0.000000
-1.774292,-1.170044,-25.219381,-25.219475,2.955322,0.000000,0.000000,0.000000,0.000000,0.000000
-4.114380,-3.532104,-29.424919,-29.425186,5.256958,0.000000,0.000000,0.000000,0.000000,0.000000
-6.372070,-5.817261,-33.540890,-33.540642,7.437744,0.000000,0.000000,0.000000,0.000000,0.000000
-8.459473,-7.954102,-37.553139,-37.553452,9.437256,0.000000,0.000000,0.000000,0.000000,0.000000
-10.343628,-9.898682,-41.449757,-41.450150,11.195068,0.000000,0.000000,0.000000,0.000000,0.000000
-11.964111,-11.585083,-45.218311,-45.218151,12.705688,0.000000,0.000000,0.000000,0.000000,0.000000
-13.397827,-13.062744,-48.846260,-48.846607,14.057007,0.000000,0.000000,0.000000,0.000000,0.000000
-14.672241,-14.364624,-52.322479,-52.322998,15.227051,0.000000,0.000000,0.000000,0.000000,0.000000
-15.721436,-15.485229,-55.635761,-55.636566,16.166382,0.000000,0.000000,0.000000,0.000000,0.000000
-16.572876,-16.375122,-58.774570,-58.774494,16.940918,0.000000,0.000000,0.000000,0.000000,0.000000
-17.270508,-17.111206,-61.730022,-61.729729,17.561646,0.000000,0.000000,0.000000,0.000000,0.000000
-17.808838,-17.693481,-64.492035,-64.492088,18.006592,0.000000,0.000000,0.000000,0.000000,0.000000
-18.165894,-18.088989,-67.051224,-67.051971,18.275757,0.000000,0.000000,0.000000,0.000000,0.000000
-18.347168,-18.319702,-69.399551,-69.398926,18.374634,0.000000,0.000000,0.000000,0.000000,0.000000
-18.374634,-18.374634,-71.528946,-71.529144,18.325195,0.000000,0.000000,0.000000,0.000000,0.000000
-18.237305,-18.286743,-73.432526,-73.433258,18.110962,0.000000,0.000000,0.000000,0.000000,0.000000
-17.951660,-18.039551,-75.104118,-75.104736,17.753906,0.000000,0.000000,0.000000,0.000000,0.000000
-17.512207,-17.633057,-76.537720,-76.537834,17.226563,0.000000,0.000000,0.000000,0.000000,0.000000
-16.907959,-17.072754,-77.728638,-77.729294,16.545410,0.000000,0.000000,0.000000,0.000000,0.000000
-16.155396,-16.353149,-78.672562,-78.672836,15.726929,0.000000,0.000000,0.000000,0.000000,0.000000
-15.238037,-15.490723,-79.366257,-79.366821,14.699707,0.000000,0.000000,0.000000,0.000000,0.000000
-14.100952,-14.403076,-79.807098,-79.806648,13.480225,0.000000,0.000000,0.000000,0.000000,0.000000
-12.821045,-13.156128,-79.993317,-79.994133,12.123413,0.000000,0.000000,0.000000,0.000000,0.000000
-11.376343,-11.755371,-79.923889,-79.924217,10.568848,0.000000,0.000000,0.000000,0.000000,0.000000
-9.700928,-10.140381,-79.598732,-79.598495,8.794556,0.000000,0.000000,0.000000,0.000000,0.000000
-7.855225,-8.327637,-79.018532,-79.019447,6.888428,0.000000,0.000000,0.000000,0.000000,0.000000
-5.883179,-6.394043,-78.184654,-78.184280,4.844971,0.000000,0.000000,0.000000,0.000000,0.000000
-3.779297,-4.317627,-77.099472,-77.099243,2.686157,0.000000,0.000000,0.000000,0.000000,0.000000
-1.554565,-2.125854,-75.765930,-75.766975,0.351563,0.000000,0.000000,0.000000,0.000000,0.000000
0.884399,0.263672,-74.188553,-74.187561,-2.142334,0.000000,0.000000,0.000000,0.000000,0.000000
3.466187,2.796021,-72.371223,-72.371178,-4.822998,0.000000,0.000000,0.000000,0.000000,0.000000
6.168823,5.498657,-70.319992,-70.319481,-7.564087,0.000000,0.000000,0.000000,0.000000,0.000000
8.975830,8.267212,-68.041039,-68.041885,-10.404053,0.000000,0.000000,0.000000,0.000000,0.000000
11.870728,11.129150,-65.541397,-65.542236,-13.392334,0.000000,0.000000,0.000000,0.000000,0.000000
14.924927,14.155884,-62.828835,-62.829098,-16.495972,0.000000,0.000000,0.000000,0.000000,0.000000
18.105469,17.297974,-59.911823,-59.911827,-19.703979,0.000000,0.000000,0.000000,0.000000,0.000000
21.329956,20.511475,-56.799080,-56.799232,-22.955933,0.000000,0.000000,0.000000,0.000000,0.000000
24.614868,23.779907,-53.501274,-53.501755,-26.301270,0.000000,0.000000,0.000000,0.000000,0.000000
28.004150,27.147217,-50.027462,-50.028267,-29.723511,0.000000,0.000000,0.000000,0.000000,0.000000
31.437378,30.580444,-46.390793,-46.391571,-33.140259,0.000000,0.000000,0.000000,0.000000,0.000000
34.865112,33.991699,-42.600677,-42.600937,-36.595459,0.000000,0.000000,0.000000,0.000000,0.000000
38.347778,37.463379,-38.670204,-38.670273,-40.105591,0.000000,0.000000,0.000000,0.000000,0.000000
41.868896,40.979004,-34.611961,-34.611862,-43.665161,0.000000,0.000000,0.000000,0.000000,0.000000
45.384521,44.500122,-30.439007,-30.439077,-47.169800,0.000000,0.000000,0.000000,0.000000,0.000000
48.883667,48.004761,-26.165087,-26.165260,-50.685425,0.000000,0.000000,0.000000,0.000000,0.000000
52.437744,51.580811,-21.803740,-21.803728,-54.250488,0.000000,0.000000,0.000000,0.000000,0.000000
56.019287,55.140381,-17.368500,-17.368267,-57.744141,0.000000,0.000000,0.000000,0.000000,0.000000
59.447021,58.595581,-12.874061,-12.874082,-61.138916,0.000000,0.000000,0.000000,0.000000,0.000000
62.830811,61.979370,-8.336268,-8.336408,-64.533691,0.000000,0.000000,0.000000,0.000000,0.000000
66.253052,65.396118,-3.768125,-3.768071,-67.939453,0.000000,0.000000,0.000000,0.000000,0.000000
69.620361,68.785400,0.814206,0.814199,-71.218872,0.000000,0.000000,0.000000,0.000000,0.000000
72.806396,72.015381,5.396605,5.396567,-74.344482,0.000000,0.000000,0.000000,0.000000,0.000000
75.871582,75.108032,9.962787,9.962736,-77.420654,0.000000,0.000000,0.000000,0.000000,0.000000
78.964233,78.195190,14.498610,14.498580,-80.496826,0.000000,0.000000,0.000000,0.000000,0.000000
81.985474,81.249390,18.989080,18.988983,-83.419189,0.000000,0.000000,0.000000,0.000000,0.000000
84.792480,84.111328,23.418730,23.418772,-86.127319,0.000000,0.000000,0.000000,0.000000,0.000000
87.423706,86.786499,27.773438,27.773567,-88.698120,0.000000,0.000000,0.000000,0.000000,0.000000
89.978027,89.340820,32.038696,32.038158,-91.192017,0.000000,0.000000,0.000000,0.000000,0.000000
92.373047,91.785278,36.199707,36.199310,-93.532104,0.000000,0.000000,0.000000,0.000000,0.000000
94.625244,94.086914,40.242573,40.243118,-95.635986,0.000000,0.000000,0.000000,0.000000,0.000000
96.597290,96.119385,44.154778,44.154919,-97.503662,0.000000,0.000000,0.000000,0.000000,0.000000
98.355103,97.937622,47.922100,47.922180,-99.162598,0.000000,0.000000,0.000000,0.000000,0.000000
99.926147,99.547119,51.532333,51.532818,-100.640259,0.000000,0.000000,0.000000,0.000000,0.000000
101.304932,100.980835,54.972778,54.972992,-101.920166,0.000000,0.000000,0.000000,0.000000,0.000000
102.469482,102.200317,58.232212,58.231873,-102.952881,0.000000,0.000000,0.000000,0.000000,0.000000
103.370361,103.167114,61.299099,61.299171,-103.705444,0.000000,0.000000,0.000000,0.000000,0.000000
104.007568,103.859253,64.163528,64.162834,-104.276733,0.000000,0.000000,0.000000,0.000000,0.000000
104.523926,104.403076,66.815430,66.815475,-104.721680,0.000000,0.000000,0.000000,0.000000,0.000000
104.880981,104.809570,69.245300,69.244949,-104.974365,0.000000,0.000000,0.000000,0.000000,0.000000
105.001831,104.996338,71.444611,71.444237,-104.996338,0.000000,0.000000,0.000000,0.000000,0.000000
104.919434,104.957886,73.406380,73.407410,-104.815063,0.000000,0.000000,0.000000,0.000000,0.000000
104.683228,104.749146,75.123268,75.123589,-104.534912,0.000000,0.000000,0.000000,0.000000,0.000000
104.359131,104.452515,76.589165,76.588379,-104.144897,0.000000,0.000000,0.000000,0.000000,0.000000
103.881226,104.018555,77.798874,77.800003,-103.557129,0.000000,0.000000,0.000000,0.000000,0.000000
103.194580,103.386841,78.747833,78.746132,-102.777100,0.000000,0.000000,0.000000,0.000000,0.000000
102.337646,102.562866,79.432610,79.432762,-101.876221,0.000000,0.000000,0.000000,0.000000,0.000000
101.392822,101.640015,79.850456,79.851166,-100.881958,0.000000,0.000000,0.000000,0.000000,0.000000
100.338135,100.618286,79.999611,79.999290,-99.733887,0.000000,0.000000,0.000000,0.000000,0.000000
99.080200,99.426270,79.879196,79.879890,-98.366089,0.000000,0.000000,0.000000,0.000000,0.000000
97.624512,97.998047,79.489235,79.488907,-96.838989,0.000000,0.000000,0.000000,0.000000,0.000000
96.020508,96.432495,78.830688,78.830925,-95.196533,0.000000,0.000000,0.000000,0.000000,0.000000
94.345093,94.768066,77.905258,77.905624,-93.405762,0.000000,0.000000,0.000000,0.000000,0.000000
92.460938,92.938843,76.715874,76.715553,-91.488647,0.000000,0.000000,0.000000,0.000000,0.000000
90.494385,90.994263,75.266144,75.265991,-89.456177,0.000000,0.000000,0.000000,0.000000,0.000000
88.368530,88.912354,73.560394,73.559288,-87.280884,0.000000,0.000000,0.000000,0.000000,0.000000
86.165771,86.726074,71.604225,71.604904,-85.006714,0.000000,0.000000,0.000000,0.000000,0.000000
83.820190,84.418945,69.404243,69.402573,-82.611694,0.000000,0.000000,0.000000,0.000000,0.000000
81.359253,81.990967,66.967026,66.967278,-80.084839,0.000000,0.000000,0.000000,0.000000,0.000000
78.793945,79.436646,64.300987,64.300926,-77.497559,0.000000,0.000000,0.000000,0.000000,0.000000
76.179199,76.838379,61.414757,61.414822,-74.838867,0.000000,0.000000,0.000000,0.000000,0.000000
73.482056,74.163208,58.317013,58.316940,-72.086792,0.000000,0.000000,0.000000,0.000000,0.000000
70.664063,71.372681,55.019676,55.019726,-69.241333,0.000000,0.000000,0.000000,0.000000,0.000000
67.785645,68.510742,51.532475,51.532990,-66.346436,0.000000,0.000000,0.000000,0.000000,0.000000
64.918213,65.637817,47.867249,47.867207,-63.462524,0.000000,0.000000,0.000000,0.000000,0.000000
62.017822,62.742920,44.037289,44.037685,-60.534668,0.000000,0.000000,0.000000,0.000000,0.000000
59.035034,59.793091,40.053997,40.054245,-57.502441,0.000000,0.000000,0.000000,0.000000,0.000000
55.975342,56.738892,35.931549,35.931438,-54.459229,0.000000,0.000000,0.000000,0.000000,0.000000
52.965088,53.701172,31.683912,31.684065,-51.503906,0.000000,0.000000,0.000000,0.000000,0.000000
50.037231,50.778809,27.325220,27.325378,-48.587036,0.000000,0.000000,0.000000,0.000000,0.000000
47.114868,47.850952,22.870874,22.870928,-45.615234,0.000000,0.000000,0.000000,0.000000,0.000000
44.104614,44.868164,18.335207,18.335430,-42.604980,0.000000,0.000000,0.000000,0.000000,0.000000
41.143799,41.863403,13.734905,13.734991,-39.715576,0.000000,0.000000,0.000000,0.000000,0.000000
38.325806,39.017944,9.084860,9.084905,-36.958008,0.000000,0.000000,0.000000,0.000000,0.000000
35.606689,36.287842,4.401044,4.401066,-34.238892,0.000000,0.000000,0.000000,0.000000,0.000000
32.865601,33.552246,-0.299796,-0.299792,-31.497803,0.000000,0.000000,0.000000,0.000000,0.000000
30.146484,30.827637,-5.002341,-5.002432,-28.817139,0.000000,0.000000,0.000000,0.000000,0.000000
27.526245,28.157959,-9.689402,-9.689371,-26.279297,0.000000,0.000000,0.000000,0.000000,0.000000
25.070801,25.669556,-14.345320,-14.345264,-23.889771,0.000000,0.000000,0.000000,0.000000,0.000000
22.736206,23.312988,-18.953602,-18.953526,-21.604614,0.000000,0.000000,0.000000,0.000000,0.000000
20.462036,21.033325,-23.497894,-23.497690,-19.346924,0.000000,0.000000,0.000000,0.000000,0.000000
18.259277,18.797607,-27.962620,-27.962713,-17.210083,0.000000,0.000000,0.000000,0.000000,0.000000
16.232300,16.726685,-32.332706,-32.332176,-15.287476,0.000000,0.000000,0.000000,0.000000,0.000000
14.414063,14.831543,-36.592499,-36.592293,-13.562622,0.000000,0.000000,0.000000,0.000000,0.000000
12.766113,13.167114,-40.726448,-40.725754,-11.986084,0.000000,0.000000,0.000000,0.000000,0.000000
11.244507,11.623535,-44.719997,-44.719749,-10.552368,0.000000,0.000000,0.000000,0.000000,0.000000
9.909668,10.228271,-48.559528,-48.559296,-9.305420,0.000000,0.000000,0.000000,0.000000,0.000000
8.739624,9.019775,-52.231388,-52.231354,-8.217773,0.000000,0.000000,0.000000,0.000000,0.000000
7.745361,7.976074,-55.722466,-55.721722,-7.322388,0.000000,0.000000,0.000000,0.000000,0.000000
6.932373,7.119141,-59.019859,-59.019737,-6.591797,0.000000,0.000000,0.000000,0.000000,0.000000
6.289673,6.432495,-62.111965,-62.111862,-6.053467,0.000000,0.000000,0.000000,0.000000,0.000000
5.861206,5.949097,-64.987671,-64.986771,-5.712891,0.000000,0.000000,0.000000,0.000000,0.000000
5.608521,5.652466,-67.636749,-67.636978,-5.548096,0.000000,0.000000,0.000000,0.000000,0.000000
5.531616,5.531616,-70.049545,-70.049004,-5.537109,0.000000,0.000000,0.000000,0.000000,0.000000
5.619507,5.575562,-72.217079,-72.217918,-5.740356,0.000000,0.000000,0.000000,0.000000,0.000000
5.899658,5.817261,-74.131149,-74.131897,-6.102905,0.000000,0.000000,0.000000,0.000000,0.000000
6.350098,6.218262,-75.785156,-75.785156,-6.635742,0.000000,0.000000,0.000000,0.000000,0.000000
6.965332,6.800537,-77.172745,-77.173378,-7.333374,0.000000,0.000000,0.000000,0.000000,0.000000
7.734375,7.531128,-78.288475,-78.287163,-8.157349,0.000000,0.000000,0.000000,0.000000,0.000000
8.624268,8.388062,-79.128128,-79.127884,-9.124146,0.000000,0.000000,0.000000,0.000000,0.000000
9.645996,9.382324,-79.688431,-79.687988,-10.200806,0.000000,0.000000,0.000000,0.000000,0.000000
10.810547,10.497437,-79.966873,-79.968697,-11.464233,0.000000,0.000000,0.000000,0.000000,0.000000
12.161865,11.804810,-79.962158,-79.962578,-12.903442,0.000000,0.000000,0.000000,0.000000,0.000000
13.672485,13.287964,-79.673866,-79.674866,-14.468994,0.000000,0.000000,0.000000,0.000000,0.000000
15.320435,14.886475,-79.102646,-79.102020,-16.204834,0.000000,0.000000,0.000000,0.000000,0.000000
17.138672,16.660767,-78.250206,-78.251236,-18.105469,0.000000,0.000000,0.000000,0.000000,0.000000
19.088745,18.583374,-77.119019,-77.117218,-20.121460,0.000000,0.000000,0.000000,0.000000,0.000000
21.176147,20.643311,-75.712906,-75.712982,-22.263794,0.000000,0.000000,0.000000,0.000000,0.000000
23.356934,22.796631,-74.036232,-74.035294,-24.505005,0.000000,0.000000,0.000000,0.000000,0.000000
25.702515,25.098267,-72.095032,-72.094925,-26.927490,0.000000,0.000000,0.000000,0.000000,0.000000
28.174438,27.548218,-69.895691,-69.895020,-29.448853,0.000000,0.000000,0.000000,0.000000,0.000000
30.734253,30.080566,-67.445213,-67.444153,-32.025146,0.000000,0.000000,0.000000,0.000000,0.000000
33.343506,32.678833,-64.752625,-64.752739,-34.727783,0.000000,0.000000,0.000000,0.000000,0.000000
36.095581,35.403442,-61.826691,-61.826756,-37.496338,0.000000,0.000000,0.000000,0.000000,0.000000
38.930054,38.215942,-58.678741,-58.679451,-40.363770,0.000000,0.000000,0.000000,0.000000,0.000000
41.830444,41.083374,-55.318394,-55.319275,-43.286133,0.000000,0.000000,0.000000,0.000000,0.000000
44.736328,44.011230,-51.758003,-51.757999,-46.208496,0.000000,0.000000,0.000000,0.000000,0.000000
47.691650,46.950073,-48.010094,-48.009918,-49.196777,0.000000,0.000000,0.000000,0.000000,0.000000
50.723877,49.949341,-44.087639,-44.087837,-52.300415,0.000000,0.000000,0.000000,0.000000,0.000000
53.849487,53.080444,-40.005028,-40.004997,-55.420532,0.000000,0.000000,0.000000,0.000000,0.000000
56.942139,56.184082,-35.776501,-35.776917,-58.452759,0.000000,0.000000,0.000000,0.000000,0.000000
59.968872,59.210815,-31.416557,-31.416817,-61.463013,0.000000,0.000000,0.000000,0.000000,0.000000
62.990112,62.215576,-26.941576,-26.941742,-64.544678,0.000000,0.000000,0.000000,0.000000,0.000000
